Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
1483,135.135.97.220-192.168.50.3-54048-443-6,135.135.97.220,54048,192.168.50.3,443,6,2019-01-12 16:10:49.000,1821.6,1,1,91.3,9.7,95.8,47.2,91.3,29.61,9.8,7.0,9.74,3.64,55414.72,1097.32,910.81,160.03,1390.9,750.78,1093.0,819.73,144.03,1821.62,273.24,728.6,1001.89,176.03,2003.78,182.16,0,0,0,0,20,20,548.66,548.66,4.9,137.0,50.52,27.39,750.26,1,1,0,0,1,0,0,0,1.0,50.5,91.3,9.74,0,0,0,0,0,0,1,91.3,1,9.7,1398,12392,0,32,546.49,91.08,728.65,182.16,364.32,91.08,546.49,91.08,0,1,Syn
1484,194.122.188.222-192.168.50.1-29013-1433-6,194.122.188.222,29013,192.168.50.1,1433,6,2019-01-12 14:23:10.000,9879.5,50,20,2355.2,784.1,55.5,37.1,47.1,13.92,46.1,25.1,39.2,2.32,317727.31,7084.67,141.14,28.63,227.03,112.51,5927.7,127.03,25.77,282.28,42.34,3951.8,155.25,31.49,310.51,28.23,1,0,0,0,1000,400,5060.48,2024.19,19.6,70.7,43.15,14.13,199.7,0,0,1,0,1,0,0,0,0.4,44.85,47.1,39.2,0,0,0,0,0,0,50,2355.2,20,784.1,17543,58273,49,40,2963.85,493.97,3951.79,987.95,1975.9,493.97,2963.85,493.97,0,1,DrDoS_MSSQL
1485,5.69.12.121-192.168.50.5-64349-80-17,5.69.12.121,64349,192.168.50.5,80,17,2019-01-12 14:19:40.000,1532676.9,597,20,334425.2,11800.3,870.1,249.9,560.18,172.44,842.1,408.6,590.01,53.02,225895.8,402.56,2484.08,894.16,5166.56,1589.92,919606.2,2235.67,804.74,4968.16,745.22,613070.8,2732.49,983.58,5464.98,496.82,1,0,0,0,11940,400,389.51,13.05,280.1,885.0,575.09,168.05,28241.76,0,0,0,1,1,0,0,0,0.03,561.14,560.18,590.01,0,0,0,0,0,0,597,334425.2,20,11800.3,25863,54306,596,32,459803.08,76633.85,613070.77,153267.69,306535.39,76633.85,459803.08,76633.85,0,1,BENIGN
1486,122.178.96.142-192.168.50.7-25918-443-6,122.178.96.142,25918,192.168.50.7,443,6,2019-01-12 13:17:25.000,42588.6,72,25,6300.9,1141.0,146.8,37.8,87.51,24.77,81.8,12.1,45.64,6.6,174735.12,2277.55,439.06,206.22,1057.72,232.84,25553.2,395.15,185.6,878.12,131.72,17035.4,482.97,226.84,965.93,87.81,0,0,0,0,1440,500,1690.55,587.0,22.8,131.3,66.58,26.25,689.26,0,0,1,1,0,0,0,0,0.35,76.72,87.51,45.64,0,0,0,0,0,0,72,6300.9,25,1141.0,42535,27979,71,20,12776.58,2129.43,17035.44,4258.86,8517.72,2129.43,12776.58,2129.43,0,1,WebDDoS
1487,175.140.12.119-192.168.50.2-33150-53-17,175.140.12.119,33150,192.168.50.2,53,17,2019-01-12 09:30:19.000,13275.5,11,4,337.2,221.6,43.5,6.7,30.66,6.53,81.6,5.0,55.39,21.79,42089.45,1129.82,885.03,490.99,2358.0,394.04,7965.3,796.53,441.89,1770.06,265.51,5310.2,973.53,540.09,1947.07,177.01,0,0,0,0,220,80,828.53,301.28,15.3,83.1,43.02,9.2,84.58,0,0,1,0,0,0,0,0,0.36,37.25,30.66,55.39,0,0,0,0,0,0,11,337.2,4,221.6,39833,40344,10,32,3982.65,663.77,5310.19,1327.55,2655.1,663.77,3982.65,663.77,0,1,DrDoS_DNS
1488,111.176.61.46-192.168.50.9-1582-1900-17,111.176.61.46,1582,192.168.50.9,1900,17,2019-01-12 10:30:39.000,9757.9,33,9,1042.4,30.3,39.0,6.7,31.59,11.98,3.9,1.7,3.37,0.19,109919.64,4303.74,232.33,116.71,582.46,115.62,5854.8,209.1,105.04,464.66,69.7,3903.2,255.56,128.38,511.13,46.47,0,0,0,0,660,180,3381.51,922.23,1.7,47.4,17.48,9.48,89.8,0,0,1,0,1,0,0,0,0.27,25.54,31.59,3.37,0,0,0,0,0,0,33,1042.4,9,30.3,2538,7359,32,40,2927.38,487.9,3903.18,975.79,1951.59,487.9,2927.38,487.9,0,1,DrDoS_SSDP
1489,119.27.101.109-192.168.50.8-15192-53-17,119.27.101.109,15192,192.168.50.8,53,17,2019-01-12 09:55:46.000,1920.1,38,8,2387.4,110.8,82.9,15.0,62.83,11.82,18.7,5.6,13.85,1.62,1300377.98,23944.19,41.74,4.4,54.94,37.34,1152.1,37.57,3.96,83.48,12.52,768.1,45.91,4.84,91.83,8.35,0,0,0,0,760,160,19779.99,4164.21,6.9,94.2,38.34,18.85,355.23,0,1,1,0,0,0,0,0,0.21,54.31,62.83,13.85,0,0,0,0,0,0,38,2387.4,8,110.8,29946,64849,37,32,576.04,96.01,768.05,192.01,384.03,96.01,576.04,96.01,0,1,DrDoS_DNS
1490,81.13.224.210-192.168.50.5-18185-22-6,81.13.224.210,18185,192.168.50.5,22,6,2019-01-12 10:28:13.000,40795.4,472,206,356438.4,177593.7,1214.8,354.8,755.17,190.38,1504.8,764.0,862.11,81.53,13090162.43,16619.09,60.17,13.86,101.75,46.31,24477.3,54.15,12.47,120.34,18.05,16318.2,66.19,15.25,132.37,12.03,0,0,0,0,9440,4120,11569.64,5049.46,377.6,1293.2,808.64,226.55,51324.83,0,0,1,1,1,0,0,0,0.44,787.66,755.17,862.11,0,0,0,0,0,0,472,356438.4,206,177593.7,45818,48007,471,40,12238.63,2039.77,16318.18,4079.54,8159.09,2039.77,12238.63,2039.77,0,1,BENIGN
1491,188.235.92.185-192.168.50.3-45532-161-17,188.235.92.185,45532,192.168.50.3,161,17,2019-01-12 09:26:36.000,11667.7,3,0,239.6,0.0,141.7,34.4,79.88,25.92,62.1,16.7,41.79,8.15,20533.59,257.1,3889.23,1185.15,7444.68,2704.08,7000.6,3500.31,1066.64,7778.46,1166.77,4667.1,4278.15,1303.67,8556.31,777.85,0,0,0,0,60,0,257.1,0.0,39.9,119.8,60.83,23.96,574.22,1,1,1,1,1,0,0,0,0.0,79.87,79.88,41.79,0,0,0,0,0,0,3,239.6,0,0.0,52415,55001,2,20,3500.3,583.38,4667.07,1166.77,2333.54,583.38,3500.3,583.38,0,1,DrDoS_SNMP
1492,204.33.198.162-192.168.50.4-3471-1433-6,204.33.198.162,3471,192.168.50.4,1433,6,2019-01-12 09:04:53.000,2056.5,45,2,1549.8,12.4,57.0,20.5,34.44,9.19,10.6,1.5,6.21,1.82,759279.52,22843.51,43.75,25.38,119.89,18.37,1233.9,39.38,22.84,87.5,13.12,822.6,48.13,27.92,96.25,8.75,1,0,0,0,900,40,21871.45,972.06,3.1,51.7,20.33,10.33,106.75,1,1,1,1,1,0,0,0,0.04,33.24,34.44,6.21,0,0,0,0,0,0,45,1549.8,2,12.4,21306,29100,44,20,616.94,102.82,822.59,205.65,411.3,102.82,616.94,102.82,0,1,DrDoS_MSSQL
1493,192.71.128.42-192.168.50.3-44571-123-17,192.71.128.42,44571,192.168.50.3,123,17,2019-01-12 11:00:27.000,2111.8,24,5,1098.9,9.0,77.8,26.9,45.79,17.28,2.5,0.7,1.8,0.39,524366.72,13725.64,72.82,38.2,187.42,34.62,1267.1,65.54,34.38,145.64,21.85,844.7,80.1,42.02,160.2,14.56,1,0,0,0,480,100,11359.15,2366.49,0.9,68.7,23.79,13.74,188.7,0,0,1,1,1,0,0,0,0.21,38.2,45.79,1.8,0,0,0,0,0,0,24,1098.9,5,9.0,34562,29421,23,20,633.55,105.59,844.73,211.18,422.37,105.59,633.55,105.59,0,1,DrDoS_NTP
1494,218.55.44.207-192.168.50.1-50272-80-17,218.55.44.207,50272,192.168.50.1,80,17,2019-01-12 14:45:41.000,38564.8,9,2,682.7,43.2,99.8,30.4,75.86,20.72,35.7,5.1,21.58,5.77,18822.36,285.23,3505.89,1144.87,6940.5,2361.02,23138.9,3155.3,1030.38,7011.78,1051.77,15425.9,3856.48,1259.36,7712.96,701.18,0,0,0,0,180,40,233.37,51.86,10.8,113.8,48.72,22.76,517.9,0,1,1,1,1,0,0,0,0.22,65.99,75.86,21.58,0,0,0,0,0,0,9,682.7,2,43.2,24249,21666,8,32,11569.45,1928.24,15425.93,3856.48,7712.97,1928.24,11569.45,1928.24,0,1,UDP-lag
1495,81.88.95.124-192.168.50.5-30477-1433-6,81.88.95.124,30477,192.168.50.5,1433,6,2019-01-12 11:21:48.000,18908.8,32,7,3047.2,165.6,141.1,55.3,95.22,36.32,29.8,8.0,23.66,6.12,169901.23,2062.42,484.84,101.33,788.83,383.51,11345.3,436.36,91.2,969.68,145.45,7563.5,533.32,111.46,1066.65,96.97,1,0,0,0,640,140,1692.24,370.18,11.8,142.8,59.44,28.57,816.09,1,0,0,1,0,0,0,0,0.22,82.38,95.22,23.66,0,0,0,0,0,0,32,3047.2,7,165.6,22465,52069,31,40,5672.64,945.44,7563.52,1890.88,3781.76,945.44,5672.64,945.44,0,1,DrDoS_MSSQL
1496,3.42.195.31-192.168.50.7-16902-161-17,3.42.195.31,16902,192.168.50.7,161,17,2019-01-12 13:41:10.000,5146.5,30,4,3321.2,177.2,192.0,60.2,110.71,39.6,57.8,15.8,44.29,12.85,679632.11,6605.16,151.37,38.24,266.09,113.13,3087.9,136.23,34.42,302.74,45.41,2058.6,166.51,42.06,333.01,30.27,1,0,0,0,600,80,5828.08,777.08,22.1,166.1,77.5,33.21,1103.02,0,0,0,0,1,0,0,0,0.13,102.89,110.71,44.29,0,0,0,0,0,0,30,3321.2,4,177.2,5486,47737,29,20,1543.95,257.32,2058.6,514.65,1029.3,257.32,1543.95,257.32,0,1,DrDoS_SNMP
1497,71.44.222.23-192.168.50.2-15529-1433-6,71.44.222.23,15529,192.168.50.2,1433,6,2019-01-12 09:40:26.000,13866.6,13,1,1479.8,38.7,195.7,73.3,113.83,37.95,49.7,20.1,38.68,8.73,109500.01,1009.55,990.47,164.79,1484.84,825.68,8319.9,891.42,148.31,1980.94,297.14,5546.6,1089.52,181.27,2179.03,198.09,0,0,0,0,260,20,937.44,72.11,19.3,170.7,76.26,34.15,1166.21,1,0,0,1,1,0,0,0,0.08,108.46,113.83,38.68,0,0,0,0,0,0,13,1479.8,1,38.7,54052,46333,12,32,4159.97,693.33,5546.63,1386.66,2773.32,693.33,4159.97,693.33,0,1,DrDoS_MSSQL
1498,104.119.79.34-192.168.50.2-42205-80-17,104.119.79.34,42205,192.168.50.2,80,17,2019-01-12 15:19:44.000,26192.5,48,9,5655.0,139.1,187.6,64.4,117.81,22.94,25.7,11.7,15.46,3.96,221203.36,2176.11,459.52,211.66,1094.5,247.86,15715.5,413.57,190.49,919.04,137.86,10477.0,505.47,232.83,1010.94,91.9,0,0,0,0,960,180,1832.51,343.6,7.7,176.7,66.63,35.34,1249.2,1,0,0,0,1,0,0,0,0.19,101.65,117.81,15.46,0,0,0,0,0,0,48,5655.0,9,139.1,38185,14310,47,32,7857.76,1309.63,10477.02,2619.25,5238.51,1309.63,7857.76,1309.63,0,1,UDP
1499,14.167.71.170-192.168.50.7-43940-1433-6,14.167.71.170,43940,192.168.50.7,1433,6,2019-01-12 12:22:02.000,2961.0,29,10,1281.9,39.4,76.3,11.4,44.2,14.8,5.8,1.1,3.94,1.2,446079.71,13166.66,75.92,31.44,170.24,44.48,1776.6,68.33,28.3,151.84,22.78,1184.4,83.51,34.58,167.02,15.18,1,0,0,0,580,200,9790.59,3376.07,2.0,66.3,24.07,13.26,175.86,0,0,1,0,0,0,0,0,0.34,33.88,44.2,3.94,0,0,0,0,0,0,29,1281.9,10,39.4,24865,29114,28,32,888.31,148.05,1184.41,296.1,592.21,148.05,888.31,148.05,0,1,DrDoS_MSSQL
1500,59.171.52.37-192.168.50.2-22192-1433-6,59.171.52.37,22192,192.168.50.2,1433,6,2019-01-12 09:15:26.000,17392.3,2,1,69.2,40.6,38.0,17.6,34.6,3.92,52.7,20.8,40.58,11.18,6312.77,172.48,5797.44,3033.8,14898.84,2763.64,10435.4,5217.7,2730.42,11594.88,1739.23,6956.9,6377.18,3337.18,12754.37,1159.49,1,0,0,0,40,20,114.99,57.49,17.3,60.9,37.59,10.38,107.72,0,0,1,0,0,0,0,0,0.5,36.6,34.6,40.58,0,0,0,0,0,0,2,69.2,1,40.6,41948,56751,1,32,5217.69,869.62,6956.92,1739.23,3478.46,869.62,5217.69,869.62,0,1,DrDoS_MSSQL
1501,40.164.23.142-192.168.50.2-43476-111-17,40.164.23.142,43476,192.168.50.2,111,17,2019-01-12 11:36:39.000,4440.2,6,2,245.2,80.4,65.1,20.4,40.86,10.72,59.4,26.0,40.18,9.03,73313.66,1801.32,555.02,251.37,1309.13,303.65,2664.1,499.52,226.23,1110.04,166.51,1776.1,610.52,276.51,1221.04,111.0,1,0,0,0,120,40,1350.99,450.33,20.1,61.3,40.52,12.26,150.26,0,1,1,1,0,0,0,0,0.33,40.7,40.86,40.18,0,0,0,0,0,0,6,245.2,2,80.4,44853,60487,5,20,1332.06,222.01,1776.08,444.02,888.04,222.01,1332.06,222.01,0,1,Portmap
1502,10.167.41.38-192.168.50.3-47783-80-17,10.167.41.38,47783,192.168.50.3,80,17,2019-01-12 12:06:40.000,10033.9,5,1,144.2,27.6,40.0,7.9,28.84,9.49,33.9,14.8,27.63,3.03,17120.29,597.91,1672.31,893.74,4353.53,778.57,6020.3,1505.08,804.37,3344.62,501.69,4013.6,1839.54,983.11,3679.08,334.46,0,0,0,0,100,20,498.26,99.65,13.8,43.3,28.24,8.65,74.86,0,0,1,0,0,0,0,0,0.2,28.63,28.84,27.63,0,0,0,0,0,0,5,144.2,1,27.6,1726,36098,4,40,3010.16,501.69,4013.55,1003.39,2006.78,501.69,3010.16,501.69,0,1,UDP-lag
1503,1.212.254.106-192.168.50.4-65052-3074-17,1.212.254.106,65052,192.168.50.4,3074,17,2019-01-12 13:22:25.000,38597.9,12,5,1255.4,227.5,182.8,54.2,104.61,37.04,72.3,11.7,45.49,11.34,38418.21,440.43,2270.46,1081.09,5513.73,1189.37,23158.7,2043.41,972.98,4540.92,681.14,15439.2,2497.51,1189.2,4995.01,454.09,0,0,0,0,240,100,310.89,129.54,22.7,156.9,75.05,31.38,984.96,0,0,1,0,1,0,0,0,0.42,87.23,104.61,45.49,0,0,0,0,0,0,12,1255.4,5,227.5,2430,39383,11,32,11579.36,1929.89,15439.15,3859.79,7719.58,1929.89,11579.36,1929.89,0,1,UDP-lag
1504,139.158.161.87-192.168.50.3-21533-161-17,139.158.161.87,21533,192.168.50.3,161,17,2019-01-12 16:43:14.000,2026.5,34,6,2507.9,341.4,99.5,47.1,73.76,8.86,77.3,35.0,56.89,15.58,1405345.7,19729.0,50.66,10.83,83.15,39.83,1215.9,45.59,9.75,101.32,15.2,810.6,55.73,11.91,111.45,10.13,0,0,0,0,680,120,16769.65,2959.35,28.4,110.6,65.33,22.13,489.69,1,1,1,1,1,0,0,0,0.18,71.23,73.76,56.89,0,0,0,0,0,0,34,2507.9,6,341.4,39716,24972,33,40,607.94,101.32,810.59,202.65,405.29,101.32,607.94,101.32,0,1,DrDoS_SNMP
1505,115.182.84.231-192.168.50.9-62421-53-17,115.182.84.231,62421,192.168.50.9,53,17,2019-01-12 12:06:19.000,1942.3,43,14,3135.8,320.5,106.9,56.3,72.92,13.7,40.3,15.8,22.89,7.59,1778598.08,29331.97,34.07,13.02,73.13,21.05,1165.4,30.66,11.72,68.14,10.22,776.9,37.48,14.32,74.95,6.81,0,0,0,0,860,280,22127.63,7204.34,11.4,109.4,47.91,21.88,478.62,0,0,0,0,0,0,0,0,0.33,60.64,72.92,22.89,0,0,0,0,0,0,43,3135.8,14,320.5,61726,50314,42,20,582.68,97.11,776.91,194.23,388.45,97.11,582.68,97.11,0,1,DrDoS_DNS
1506,212.216.139.8-192.168.50.4-11504-137-17,212.216.139.8,11504,192.168.50.4,137,17,2019-01-12 11:55:28.000,14555.6,15,4,1649.1,160.0,145.8,92.2,109.94,35.48,51.7,12.3,39.99,11.51,124280.03,1305.25,766.09,187.61,1328.92,578.48,8733.4,689.48,168.85,1532.18,229.83,5822.3,842.7,206.37,1685.4,153.22,1,0,0,0,300,80,1030.46,274.79,20.0,164.9,74.97,32.98,1087.85,0,1,1,1,1,0,0,0,0.27,95.22,109.94,39.99,0,0,0,0,0,0,15,1649.1,4,160.0,44062,62262,14,40,4366.69,727.78,5822.26,1455.56,2911.13,727.78,4366.69,727.78,0,1,DrDoS_NetBIOS
1507,8.247.225.84-192.168.50.3-35762-53-17,8.247.225.84,35762,192.168.50.3,53,17,2019-01-12 16:59:38.000,14137.8,31,8,3092.4,125.6,140.6,60.9,99.75,11.31,25.9,5.7,15.71,3.97,227600.87,2758.37,362.51,131.2,756.11,231.31,8482.7,326.26,118.08,725.02,108.75,5655.1,398.76,144.32,797.52,72.5,1,0,0,0,620,160,2192.55,565.82,7.9,149.6,57.73,29.93,895.59,0,0,1,0,0,0,0,0,0.26,82.51,99.75,15.71,0,0,0,0,0,0,31,3092.4,8,125.6,31417,7478,30,20,4241.34,706.89,5655.11,1413.78,2827.56,706.89,4241.34,706.89,0,1,DrDoS_DNS
1508,88.67.224.144-192.168.50.4-19809-80-6,88.67.224.144,19809,192.168.50.4,80,6,2019-01-12 11:42:30.000,26296.5,65,7,4200.9,195.8,83.6,53.7,64.63,14.81,46.6,14.0,27.96,5.03,167190.8,2737.9,365.23,144.79,799.6,220.44,15777.9,328.71,130.31,730.46,109.57,10518.6,401.75,159.27,803.51,73.05,1,0,0,0,1300,140,2471.72,266.19,14.0,96.9,46.3,19.39,375.92,0,1,1,1,0,0,0,0,0.11,61.07,64.63,27.96,0,0,0,0,0,0,65,4200.9,7,195.8,11597,36649,64,40,7888.95,1314.82,10518.6,2629.65,5259.3,1314.82,7888.95,1314.82,0,1,Syn
1509,4.146.196.27-192.168.50.7-28206-137-17,4.146.196.27,28206,192.168.50.7,137,17,2019-01-12 13:48:33.000,7124.7,33,2,1522.6,110.9,69.0,27.3,46.14,12.77,98.0,3.0,55.46,6.61,229240.53,4911.8,203.56,36.56,313.24,167.0,4274.8,183.2,32.9,407.12,61.07,2849.9,223.92,40.22,447.83,40.71,0,0,0,0,660,40,4631.12,280.67,23.1,83.2,50.8,13.84,191.58,0,0,0,1,0,0,0,0,0.06,46.67,46.14,55.46,0,0,0,0,0,0,33,1522.6,2,110.9,27989,57288,32,20,2137.41,356.24,2849.88,712.47,1424.94,356.24,2137.41,356.24,0,1,DrDoS_NetBIOS
1510,92.136.208.125-192.168.50.2-16543-53-17,92.136.208.125,16543,192.168.50.2,53,17,2019-01-12 09:33:29.000,1784335.5,551,185,665066.6,184278.7,1319.6,660.3,1207.02,410.98,1462.5,342.5,996.1,281.15,476000.62,412.48,2424.37,923.38,5194.51,1500.99,1070601.3,2181.93,831.04,4848.74,727.31,713734.2,2666.81,1015.72,5333.61,484.87,1,0,0,0,11020,3700,308.8,103.68,498.1,1810.5,1101.56,362.11,131120.2,1,1,0,0,1,0,0,0,0.34,1154.0,1207.02,996.1,0,0,0,0,0,0,551,665066.6,185,184278.7,35152,21650,550,20,535300.66,89216.78,713734.21,178433.55,356867.11,89216.78,535300.66,89216.78,0,1,BENIGN
1511,35.136.244.86-192.168.50.5-12457-80-6,35.136.244.86,12457,192.168.50.5,80,6,2019-01-12 15:15:30.000,35460.1,49,4,1270.7,207.5,45.8,8.1,25.93,1.3,69.6,6.6,51.87,12.94,41685.11,1494.6,669.06,68.66,875.04,600.4,21276.1,602.15,61.79,1338.12,200.72,14184.0,735.97,75.53,1471.93,133.81,0,0,0,0,980,80,1381.8,112.8,13.0,77.8,38.9,7.78,60.52,0,1,1,0,1,0,0,0,0.08,27.89,25.93,51.87,0,0,0,0,0,0,49,1270.7,4,207.5,19446,64575,48,40,10638.03,1773.01,14184.04,3546.01,7092.02,1773.01,10638.03,1773.01,0,1,Syn
1512,124.106.51.75-192.168.50.1-55018-1433-6,124.106.51.75,55018,192.168.50.1,1433,6,2019-01-12 10:58:11.000,17158.9,10,3,1081.5,33.0,114.2,94.6,108.15,16.75,11.5,7.6,11.0,1.24,64947.92,757.58,1319.92,513.57,2860.63,806.35,10295.3,1187.93,462.21,2639.84,395.98,6863.6,1451.91,564.93,2903.82,263.98,1,0,0,0,200,60,582.75,174.83,5.5,162.2,59.57,32.44,1052.6,0,0,0,1,0,0,0,0,0.3,85.73,108.15,11.0,0,0,0,0,0,0,10,1081.5,3,33.0,38971,29104,9,20,5147.67,857.95,6863.56,1715.89,3431.78,857.95,5147.67,857.95,0,1,DrDoS_MSSQL
1513,26.51.54.125-192.168.50.8-28241-137-17,26.51.54.125,28241,192.168.50.8,137,17,2019-01-12 11:37:54.000,5448.4,26,0,1437.8,0.0,81.0,17.7,55.3,16.63,25.1,1.3,24.26,3.63,263847.75,4771.21,209.55,56.55,379.2,153.0,3269.0,188.6,50.89,419.1,62.87,2179.3,230.51,62.21,461.01,41.91,0,0,0,0,520,0,4771.21,0.0,27.6,82.9,39.78,16.59,275.22,0,1,0,1,0,0,0,0,0.0,55.3,55.3,24.26,0,0,0,0,0,0,26,1437.8,0,0.0,45456,65232,25,40,1634.51,272.42,2179.34,544.84,1089.67,272.42,1634.51,272.42,0,1,DrDoS_NetBIOS
1514,220.249.216.90-192.168.50.1-4852-1900-17,220.249.216.90,4852,192.168.50.1,1900,17,2019-01-12 15:57:55.000,9533.2,39,5,1045.7,25.0,31.5,23.4,26.81,6.15,8.0,0.6,5.0,1.33,112300.47,4614.94,216.66,58.68,392.7,157.98,5719.9,194.99,52.81,433.32,65.0,3813.3,238.33,64.55,476.65,43.33,1,0,0,0,780,100,4090.52,524.43,2.5,40.2,15.91,8.04,64.7,0,1,1,0,1,0,0,0,0.13,24.33,26.81,5.0,0,0,0,0,0,0,39,1045.7,5,25.0,1506,24098,38,32,2859.97,476.66,3813.3,953.32,1906.65,476.66,2859.97,476.66,0,1,DrDoS_SSDP
1515,96.63.168.122-192.168.50.2-53664-80-6,96.63.168.122,53664,192.168.50.2,80,6,2019-01-12 14:31:14.000,30700.0,29,10,1193.9,499.5,43.0,9.1,41.17,14.07,50.5,4.0,49.95,2.79,55157.83,1270.32,787.18,105.99,1105.15,681.19,18420.0,708.46,95.39,1574.36,236.15,12280.0,865.9,116.59,1731.8,157.44,1,0,0,0,580,200,944.59,325.72,20.6,74.9,45.56,12.35,152.53,0,1,1,0,0,0,0,0,0.34,43.42,41.17,49.95,0,0,0,0,0,0,29,1193.9,10,499.5,2929,5804,28,32,9210.0,1535.0,12280.0,3070.0,6140.0,1535.0,9210.0,1535.0,0,1,Syn
1516,49.117.87.150-192.168.50.3-21309-53-6,49.117.87.150,21309,192.168.50.3,53,6,2019-01-12 15:16:40.000,930039.8,471,89,477433.3,41161.4,1302.9,659.3,1013.66,64.5,726.3,124.7,462.49,97.95,557604.28,602.12,1660.79,606.01,3478.82,1054.78,558023.9,1494.71,545.41,3321.58,498.24,372015.9,1826.87,666.61,3653.74,332.16,0,0,0,0,9420,1780,506.43,95.69,231.2,1520.5,738.07,304.1,92475.38,1,1,0,0,1,0,0,0,0.19,926.06,1013.66,462.49,0,0,0,0,0,0,471,477433.3,89,41161.4,1096,7709,470,32,279011.93,46501.99,372015.9,93003.98,186007.95,46501.99,279011.93,46501.99,0,1,BENIGN
1517,25.89.61.137-192.168.50.1-64259-111-6,25.89.61.137,64259,192.168.50.1,111,6,2019-01-12 16:17:24.000,18559.5,35,2,3221.9,34.1,162.0,51.0,92.05,9.61,27.0,3.6,17.03,1.97,175426.74,1993.49,501.61,185.48,1058.05,316.13,11135.7,451.45,166.93,1003.22,150.48,7423.8,551.77,204.03,1103.54,100.32,0,0,0,0,700,40,1885.73,107.76,8.5,138.1,54.54,27.62,762.64,1,1,0,1,0,0,0,0,0.06,88.0,92.05,17.03,0,0,0,0,0,0,35,3221.9,2,34.1,37897,9663,34,20,5567.84,927.97,7423.78,1855.95,3711.89,927.97,5567.84,927.97,0,1,Portmap
1518,10.192.99.224-192.168.50.3-21768-22-6,10.192.99.224,21768,192.168.50.3,22,6,2019-01-12 11:14:51.000,2424198.4,297,18,106484.4,7093.4,421.2,111.4,358.53,18.05,585.3,115.5,394.08,112.14,46851.67,129.94,7695.87,3933.43,19496.16,3762.44,1454519.1,6926.28,3540.09,15391.74,2308.76,969679.4,8465.46,4326.77,16930.91,1539.17,1,0,0,0,5940,360,122.51,7.43,179.3,591.1,376.31,107.56,11569.16,1,0,0,0,1,0,0,0,0.06,360.56,358.53,394.08,0,0,0,0,0,0,297,106484.4,18,7093.4,35713,27420,296,20,727259.53,121209.92,969679.37,242419.84,484839.68,121209.92,727259.53,121209.92,0,1,BENIGN
1519,216.40.70.191-192.168.50.5-15950-443-6,216.40.70.191,15950,192.168.50.5,443,6,2019-01-12 12:21:14.000,29626.8,21,6,427.7,81.6,20.5,12.6,20.37,1.04,20.4,5.0,13.61,2.75,17189.95,911.31,1097.29,613.0,2936.29,484.29,17776.1,987.56,551.7,2194.58,329.19,11850.7,1207.02,674.3,2414.04,219.46,1,0,0,0,420,120,708.79,202.51,6.8,30.6,16.99,6.11,37.34,1,1,1,1,1,0,0,0,0.29,18.86,20.37,13.61,0,0,0,0,0,0,21,427.7,6,81.6,54229,12871,20,40,8888.03,1481.34,11850.71,2962.68,5925.35,1481.34,8888.03,1481.34,0,1,Syn
1520,223.249.65.109-192.168.50.7-5775-123-17,223.249.65.109,5775,192.168.50.7,123,17,2019-01-12 11:12:16.000,13093.2,51,15,4569.4,563.3,105.7,57.5,89.6,10.45,62.5,11.5,37.56,7.41,391983.84,5040.41,198.38,110.69,530.45,87.69,7855.9,178.54,99.62,396.76,59.51,5237.3,218.22,121.76,436.44,39.68,0,0,0,0,1020,300,3894.87,1145.55,18.8,134.4,63.58,26.88,722.48,1,0,1,0,0,0,0,0,0.29,77.77,89.6,37.56,0,0,0,0,0,0,51,4569.4,15,563.3,58006,28919,50,40,3927.95,654.66,5237.26,1309.32,2618.63,654.66,3927.95,654.66,0,1,UDP
